model,alpha (BM25),beta (TF-IDF),gamma (Transformer),recall@5
ru_modern_bert_base,0.88,0.12,0.0,0.6889
ru_modern_bert_base,0.9,0.0,0.09999999999999998,0.6966
ru_modern_bert_base,0.9,0.02,0.07999999999999997,0.6958000000000001
ru_modern_bert_base,0.9,0.04,0.05999999999999998,0.6949
ru_modern_bert_base,0.9,0.06,0.03999999999999998,0.6945
ru_modern_bert_base,0.9,0.08,0.019999999999999976,0.6933999999999999
ru_modern_bert_base,0.92,0.0,0.07999999999999996,0.6965
ru_modern_bert_base,0.92,0.02,0.059999999999999956,0.6958
ru_modern_bert_base,0.92,0.04,0.03999999999999996,0.6947000000000001
ru_modern_bert_base,0.92,0.06,0.019999999999999962,0.6939000000000001
ru_modern_bert_base,0.9400000000000001,0.0,0.05999999999999994,0.6957000000000001
ru_modern_bert_base,0.9400000000000001,0.02,0.03999999999999994,0.6948000000000001
ru_modern_bert_base,0.9400000000000001,0.04,0.01999999999999994,0.6941
ru_modern_bert_base,0.96,0.0,0.040000000000000036,0.6953
ru_modern_bert_base,0.96,0.02,0.020000000000000035,0.6945
ru_modern_bert_base,0.96,0.04,3.469446951953614e-17,0.6889
ru_modern_bert_base,0.98,0.0,0.020000000000000018,0.6954
ru_modern_bert_base,0.98,0.02,1.734723475976807e-17,0.6884000000000001
ru_modern_bert_base,1.0,0.0,0.0,0.6895
